CNTRYID,CNT,CNTSCHID,CYC,NatCen,Region,STRATUM,SUBNATIO,OECD,ADMINMODE,LANGTEST,SC001Q01TA,SC013Q01TA,SC016Q01TA,SC016Q02TA,SC016Q03TA,SC016Q04TA,SC017Q01NA,SC017Q02NA,SC017Q03NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q08NA,SC161Q01SA,SC161Q02SA,SC161Q03SA,SC161Q04SA,SC161Q05SA,SC162Q01SA,SC155Q01HA,SC155Q02HA,SC155Q03HA,SC155Q04HA,SC155Q05HA,SC155Q06HA,SC155Q07HA,SC155Q08HA,SC155Q09HA,SC155Q10HA,SC155Q11HA,SC156Q01HA,SC156Q02HA,SC156Q03HA,SC156Q04HA,SC156Q05HA,SC156Q06HA,SC156Q07HA,SC156Q08HA,SC011Q01TA,SC012Q01TA,SC012Q02TA,SC012Q03TA,SC012Q04TA,SC012Q05TA,SC012Q06TA,SC012Q07TA,SC042Q01TA,SC042Q02TA,SC154Q01HA,SC154Q02WA,SC154Q03WA,SC154Q04WA,SC154Q05WA,SC154Q06WA,SC154Q07WA,SC154Q08WA,SC154Q09HA,SC154Q10WA,SC154Q11HA,SC036Q01TA,SC036Q02TA,SC036Q03NA,SC037Q01TA,SC037Q02TA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q07TA,SC037Q08TA,SC037Q09TA,SC037Q10NA,SC165Q01HA,SC165Q02HA,SC165Q03HA,SC165Q04HA,SC165Q05HA,SC165Q06HA,SC165Q07HA,SC165Q08HA,SC165Q09HA,SC165Q10HA,SC166Q02HA,SC166Q03HA,SC166Q05HA,SC166Q06HA,SC167Q01HA,SC167Q02HA,SC167Q03HA,SC167Q04HA,SC167Q05HA,SC167Q06HA,SC158Q01HA,SC158Q02HA,SC158Q04HA,SC158Q07HA,SC158Q08HA,SC158Q09HA,SC158Q12HA,SC061Q01TA,SC061Q02TA,SC061Q03TA,SC061Q04TA,SC061Q05TA,SC061Q11HA,SC061Q06TA,SC061Q07TA,SC061Q08TA,SC061Q09TA,SC061Q10TA,SC002Q01TA,SC002Q02TA,SC048Q01NA,SC048Q02NA,SC048Q03NA,SC004Q01TA,SC004Q02TA,SC004Q03TA,SC004Q04NA,SC004Q05NA,SC004Q06NA,SC004Q07NA,SC018Q01TA01,SC018Q01TA02,SC018Q02TA01,SC018Q02TA02,SC018Q05NA01,SC018Q05NA02,SC018Q06NA01,SC018Q06NA02,SC018Q07NA01,SC018Q07NA02,SC025Q01NA,SC159Q01HA,SC003Q01TA,SC053Q01TA,SC053Q02TA,SC053Q03TA,SC053Q04TA,SC053Q12IA,SC053Q13IA,SC053Q09TA,SC053Q10TA,SC053Q14IA,SC053Q15IA,SC053Q16IA,SC053D11TA,SC150Q01IA,SC150Q02IA,SC150Q03IA,SC150Q04IA,SC150Q05IA,SC164Q01HA,SC064Q01TA,SC064Q02TA,SC064Q03TA,SC064Q04NA,SC152Q01HA,SC160Q01WA,SC052Q01NA,SC052Q02NA,SC052Q03HA,PRIVATESCH,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG,W_SCHGRNRABWT,W_FSTUWT_SCH_SUM,SENWT,VER_DAT,BOOKID
32.0,ARG,3200085.0,07MS,003200,3203.0,ARG0307,0320300,0.0,2.0,156.0,2.0,1.0,70.0,10.0,10.0,10.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,1.0,83.0,104.0,0.0,2.0,50.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,,34.0,,31.0,,3.0,,0.0,,50.0,2.0,5.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,60.0,10.0,10.0,0.0,10.0,2.0,,2.0,2.0,2.0,public,3.0,5.5,187.0,0.0,,34.0,1.0,0.9118,0.0882,0.0,33.0,0.0,0.7681,0.028,1.2502,0.1875,0.9042,9.07407,342.61459,3.16079,  26APR19:10:57:29,
32.0,ARG,3200086.0,07MS,003200,3201.0,ARG0101,0320100,0.0,2.0,156.0,5.0,1.0,,,,,3.0,2.0,3.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,190.0,190.0,0.0,0.0,70.0,65.0,22.0,10.0,0.0,2.0,4.0,1.0,,,,,,,,,,,40.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0032001,2.0,2.0,2.0,,1.0,2.0,20.0,25.0,10.0,0.0,1.0,2.0,,,,public,3.0,,380.0,0.3385,0.4545,,,,,,18.0,3.0,0.6191,0.4487,1.9573,1.3648,-4.0518,7.07852,614.68216,2.46568,  26APR19:10:57:29,
32.0,ARG,3200087.0,07MS,003200,3201.0,ARG0101,0320100,0.0,2.0,156.0,5.0,1.0,100.0,,,,4.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,1.0,,,1.0,20.0,40.0,,60.0,10.0,0.0,1.0,3.0,0.0,,530.0,,530.0,,409.0,,98.0,,43.0,25.0,2.0,9.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,21.0,28.0,63.0,22.0,0.0,1.0,3.0,2.0,2.0,2.0,public,3.0,,,,0.1667,265.0,1.0,0.7717,0.1849,0.0811,53.0,1.0,2.1815,1.5683,3.441,0.9054,0.9042,1.3728,493.52634,0.47819,  26APR19:10:57:29,
32.0,ARG,3200088.0,07MS,003200,3202.0,ARG0203,0320200,0.0,2.0,156.0,4.0,1.0,,,,,4.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,,1.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,106.0,96.0,0.0,40.0,80.0,60.0,0.0,0.0,0.0,0.0,1.0,0.0,,60.0,,,,,,0.0,,0.0,10.0,2.0,8.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,0.0,20.0,40.0,0.0,0.0,2.0,,2.0,2.0,1.0,public,3.0,6.7333,202.0,0.0,,30.0,,,0.0,0.0,48.0,2.0,2.9595,0.8439,1.2848,1.1035,-0.6263,87.11143,2085.79789,30.34374,  26APR19:10:57:29,
32.0,ARG,3200089.0,07MS,003200,3202.0,ARG0203,0320200,0.0,2.0,156.0,3.0,1.0,70.0,,30.0,,1.0,1.0,4.0,1.0,3.0,3.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,974.0,406.0,0.0,1.0,25.0,238.0,30.0,15.0,15.0,0.0,2.0,0.0,380.0,30.0,380.0,30.0,380.0,30.0,15.0,,,,20.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,40.0,40.0,20.0,5.0,5.0,2.0,,2.0,2.0,2.0,public,3.0,3.4937,1380.0,0.1261,0.5,395.0,1.0,1.0,0.038,,53.0,0.0,1.4743,0.122,1.1262,0.8952,0.9042,16.48054,3416.38589,5.74071,  26APR19:10:57:29,
32.0,ARG,3200090.0,07MS,003200,3202.0,ARG0204,0320200,0.0,2.0,156.0,4.0,2.0,70.0,30.0,0.0,0.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,183.0,207.0,15.0,0.0,15.0,74.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,7.0,36.0,7.0,31.0,6.0,5.0,1.0,2.0,1.0,0.0,2.0,9.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,40.0,20.0,10.0,0.0,0.0,2.0,,2.0,2.0,2.0,private,2.0,9.8734,390.0,0.0,,39.5,1.0,0.8608,0.1392,0.0633,53.0,0.0,1.2478,0.4487,0.3442,0.5551,0.287,48.61945,3193.10379,16.93573,  26APR19:10:57:29,
32.0,ARG,3200091.0,07MS,003200,3201.0,ARG0101,0320100,0.0,2.0,156.0,5.0,1.0,90.0,10.0,0.0,0.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,376.0,392.0,1.0,2.0,23.0,136.0,65.0,0.0,65.0,1.0,1.0,0.0,4.0,172.0,4.0,172.0,1.0,123.0,2.0,26.0,1.0,19.0,12.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0032002,1.0,2.0,2.0,2.0,2.0,38.0,23.0,16.0,10.0,18.0,1.0,2.0,2.0,1.0,1.0,public,3.0,8.5333,768.0,0.4779,0.0,90.0,1.0,0.6944,0.1667,0.1167,23.0,2.0,2.9595,0.6045,0.4279,1.1913,-0.061,3.48481,481.88141,1.21387,  26APR19:10:57:29,
32.0,ARG,3200092.0,07MS,003200,3204.0,ARG0409,0320400,0.0,2.0,156.0,4.0,1.0,60.0,39.0,1.0,,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,297.0,376.0,0.0,1.0,25.0,165.0,20.0,20.0,20.0,2.0,3.0,30.0,25.0,75.0,25.0,75.0,0.0,0.0,25.0,75.0,,30.0,100.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0032002,2.0,2.0,2.0,2.0,2.0,35.0,35.0,50.0,10.0,10.0,2.0,,2.0,1.0,1.0,public,3.0,10.768,673.0,0.1212,1.0,62.5,1.0,0.0,1.0,0.24,28.0,2.0,0.265,0.2633,0.8942,0.5551,-1.0086,5.00138,436.42738,1.74214,  26APR19:10:57:29,
32.0,ARG,3200093.0,07MS,003200,3204.0,ARG0409,0320400,0.0,2.0,156.0,2.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,275.0,147.0,0.0,1.0,45.0,88.0,20.0,0.0,20.0,0.0,1.0,1.0,50.0,0.0,50.0,0.0,25.0,0.0,15.0,0.0,10.0,0.0,30.0,2.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,40.0,1.0,40.0,1.0,30.0,1.0,3.0,2.0,1.0,2.0,public,3.0,8.44,422.0,0.2273,0.0,50.0,1.0,0.5,0.3,0.2,53.0,1.0,0.8802,-0.5869,-0.4515,0.5642,0.9042,9.92582,567.9614,3.45748,  26APR19:10:57:29,
32.0,ARG,3200094.0,07MS,003200,3200.0,ARG0512,0320000,0.0,2.0,156.0,4.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,86.0,89.0,0.0,1.0,100.0,27.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,3.0,27.0,3.0,27.0,3.0,0.0,0.0,,2.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0032002,2.0,2.0,2.0,2.0,2.0,60.0,1.0,,0.0,0.0,2.0,,2.0,2.0,2.0,private,2.0,6.1404,175.0,0.0,,28.5,1.0,1.0,0.0,0.0351,28.0,1.0,2.9595,0.531,1.5616,1.1337,0.9042,76.56327,1505.1026,26.66947,  26APR19:10:57:29,
32.0,ARG,3200095.0,07MS,003200,3201.0,ARG0101,0320100,0.0,2.0,156.0,3.0,1.0,80.0,20.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,1.0,400.0,540.0,0.0,0.0,40.0,385.0,10.0,0.0,10.0,2.0,2.0,2.0,,,,,,,,,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0032002,1.0,2.0,2.0,2.0,2.0,,100.0,100.0,100.0,0.0,1.0,1.0,2.0,1.0,1.0,public,3.0,,940.0,0.026,0.0,,,,,,23.0,3.0,0.6083,0.1893,-1.0431,-0.2472,-1.585,2.7793,512.35982,0.96812,  26APR19:10:57:29,
32.0,ARG,3200096.0,07MS,003200,3200.0,ARG0515,0320000,0.0,2.0,156.0,1.0,1.0,,,,,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,,,,,,,4.0,,3.0,,,,,,,1.0,,,,,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,60.0,51.0,0.0,0.0,90.0,10.0,10.0,0.0,10.0,0.0,2.0,0.0,35.0,,21.0,21.0,10.0,5.0,4.0,0.0,0.0,0.0,60.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0032002,2.0,,,,,80.0,30.0,50.0,50.0,30.0,1.0,3.0,2.0,,,public,3.0,3.1714,111.0,,,35.0,0.9,0.3571,0.1143,0.0,28.0,1.0,-0.6884,-0.0879,0.2967,0.2266,-0.5083,163.40109,2745.00103,56.91791,  26APR19:10:57:29,
32.0,ARG,3200097.0,07MS,003200,3200.0,ARG0517,0320000,0.0,2.0,156.0,2.0,1.0,40.0,40.0,20.0,0.0,4.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,83.0,110.0,0.0,10.0,90.0,40.0,40.0,40.0,40.0,0.0,1.0,21.0,7.0,14.0,7.0,14.0,,,,,2.0,,70.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0032002,,,,,,38.0,10.0,30.0,10.0,0.0,2.0,,2.0,2.0,1.0,public,3.0,13.7857,193.0,1.0,1.0,14.0,1.0,,,0.1429,18.0,2.0,0.8339,1.2805,0.4333,-0.1662,0.9042,72.55417,3040.26881,25.27297,  26APR19:10:57:29,
32.0,ARG,3200098.0,07MS,003200,3202.0,ARG0206,0320200,0.0,2.0,156.0,3.0,2.0,70.0,30.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,135.0,175.0,0.0,2.0,5.0,53.0,1.0,1.0,0.0,0.0,1.0,1.0,55.0,,55.0,,45.0,,10.0,,0.0,,10.0,2.0,9.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0032002,,,,,,12.0,5.0,10.0,0.0,0.0,2.0,,2.0,1.0,1.0,private,2.0,5.6364,310.0,0.0189,1.0,55.0,1.0,0.8182,0.1818,0.0,53.0,0.0,-1.4212,-1.4551,-0.9505,-0.8267,0.9042,66.21145,3275.11575,23.0636,  26APR19:10:57:29,
32.0,ARG,3200099.0,07MS,003200,3203.0,ARG0307,0320300,0.0,2.0,156.0,2.0,1.0,75.0,5.0,20.0,0.0,3.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,276.0,334.0,0.0,1.0,55.0,142.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,34.0,23.0,34.0,15.0,23.0,8.0,11.0,0.0,0.0,100.0,2.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0032002,1.0,2.0,2.0,2.0,2.0,20.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,1.0,public,3.0,15.25,610.0,0.0,,40.0,1.0,0.6625,0.3375,0.0,28.0,3.0,0.6299,-0.0719,0.0239,1.3735,-0.3006,2.10326,236.63116,0.73263,  26APR19:10:57:29,
